maize,soybean,hay,pkc,protein,fiber,energy,breed,age,weight,milk_yield,weight_gain,cost
51,20,29,0,21.69,10.91,88.59,Holstein,3,684,38.62,4.5,479.77
41,19,20,20,14.72,14.05,53.66,Friesian,6,700,26.59,3.07,450.55
44,16,28,12,14.68,17.49,85.53,White Fulani,3,647,31.93,4.14,476.58
41,19,37,3,12.79,14.85,70.97,Holstein,4,728,28.14,3.3,409.51
59,29,14,0,24.24,18.22,64.5,Bunaji,8,643,40.86,4.65,538.57
21,31,18,30,22.96,18.19,66.17,White Fulani,1,722,33.27,3.8,471.86
54,27,20,0,20.01,9.03,77.57,Holstein,7,634,39.68,4.39,505.82
24,34,16,26,18.51,13.36,73.32,Friesian,6,471,36.88,3.72,530.78
50,18,34,0,22.55,17.45,50.04,Jersey,8,648,32.6,3.8,430.48
43,34,32,0,24.67,17.87,50.78,Jersey,6,752,36.65,3.38,515.82
21,25,37,17,24.33,11.39,59.89,White Fulani,4,573,36.58,3.41,432.65
58,29,27,0,18.08,9.29,61.24,Friesian,5,282,36.6,3.83,547.01
49,27,19,5,18.46,16.15,66.59,Friesian,8,387,31.28,4.1,508.92
43,26,19,12,24.81,10.35,53.45,Friesian,9,693,39.86,3.87,521.36
46,11,21,22,13.23,19.85,72.17,Holstein,1,566,25.57,3.88,378.84
34,13,34,19,12.43,18.11,66.76,Jersey,9,433,24.66,3.11,394.66
44,13,22,21,16.8,17.98,56.93,Friesian,5,380,29.41,3.28,407.63
29,31,38,2,16.98,15.92,78.9,Bunaji,6,406,34.24,3.47,495.73
42,16,21,21,16.4,16.56,83.28,Holstein,3,705,31.9,4.16,416.76
54,29,37,0,17.37,15.08,66.89,Bunaji,4,384,34.89,3.72,567.37
31,21,27,21,14.55,17.45,87.1,Bunaji,9,681,30.53,4.05,401.58
39,24,18,19,17.09,13.19,50.08,White Fulani,9,667,28.73,3.06,485.99
32,29,28,11,17.17,19.23,79.97,Holstein,2,601,33.57,3.98,450.85
35,16,34,15,14.78,15.45,74.01,Bunaji,1,532,27.26,3.76,378.31
29,16,39,16,13.06,12.07,78.09,Holstein,1,440,25.29,3.67,422.95
28,21,12,39,13.58,17.87,69.29,Friesian,4,351,27.41,3.37,481.25
23,21,35,21,15.06,18.97,71.79,White Fulani,3,569,26.85,3.4,402.47
47,30,27,0,19.4,11.49,68.68,Jersey,4,793,36.47,3.87,502.12
57,21,22,0,21.31,9.08,56.83,Bunaji,2,668,33.72,4.17,470.03
30,26,34,10,19.81,17.92,57.03,White Fulani,3,632,33.43,3.26,490.34
29,20,17,34,22.05,11.58,54.49,White Fulani,5,317,30.48,3.55,420.13
55,30,18,0,17.06,17.57,78.14,White Fulani,8,621,34.58,4.22,521.96
43,29,35,0,23.18,13.71,69.22,White Fulani,8,473,37.47,4.0,491.44
58,10,14,18,17.19,14.82,80.42,Friesian,4,582,34.27,4.25,427.2
54,25,34,0,15.21,10.71,83.44,Holstein,1,454,34.62,4.45,512.72
40,14,14,32,16.53,9.79,70.71,Jersey,9,392,33.29,3.7,418.95
37,33,22,8,23.9,14.55,58.23,Jersey,4,320,36.92,3.68,501.65
49,19,38,0,12.65,13.56,50.08,Holstein,2,307,24.61,3.06,450.05
32,32,35,1,20.46,19.44,86.42,Jersey,6,476,38.7,4.26,491.23
31,10,33,26,20.15,14.91,67.16,White Fulani,3,613,32.03,3.57,358.61
51,12,28,9,15.67,8.62,73.8,Friesian,7,691,29.96,4.23,435.8
56,33,19,0,19.31,14.51,53.28,White Fulani,8,300,37.02,3.67,566.26
44,21,12,23,19.05,8.75,68.83,White Fulani,5,501,33.82,3.9,461.81
56,27,19,0,18.72,9.56,53.97,Friesian,9,793,30.72,3.59,503.33
31,26,18,25,14.2,16.61,50.6,Bunaji,6,493,26.92,2.91,478.46
38,24,35,3,21.3,17.06,65.83,Jersey,9,710,33.42,4.06,450.87
46,17,13,24,20.6,10.82,80.04,Friesian,7,254,35.86,4.25,431.76
21,21,35,23,16.0,19.71,75.99,Holstein,4,254,27.43,3.6,361.89
38,25,18,19,21.56,18.77,67.6,Holstein,7,740,34.92,3.83,492.09
21,32,34,13,22.88,10.67,65.96,Holstein,7,338,35.48,3.28,468.84
23,10,10,57,22.1,14.47,87.25,Bunaji,7,484,35.1,4.45,371.06
27,34,33,6,17.76,19.61,82.81,Friesian,5,412,33.41,4.01,479.59
27,15,20,38,24.88,12.08,59.81,Bunaji,1,365,33.0,3.45,382.26
36,29,36,0,22.01,11.43,80.92,Holstein,8,341,39.91,4.13,469.35
25,16,35,24,14.43,13.55,81.33,White Fulani,3,465,26.48,3.46,371.7
57,15,32,0,17.48,12.57,53.16,White Fulani,5,793,31.46,3.68,454.06
34,33,18,15,21.55,11.36,89.65,Bunaji,7,716,39.87,4.67,560.68
23,11,16,50,12.69,12.73,64.0,Holstein,3,458,23.85,3.32,380.65
35,14,13,38,16.09,10.19,61.3,Holstein,7,530,27.9,3.25,404.23
37,14,15,34,16.58,11.08,63.24,Holstein,6,586,29.08,3.35,440.5
56,12,33,0,16.77,13.02,74.4,Holstein,3,522,33.77,4.21,419.74
53,26,33,0,15.08,11.69,66.73,Friesian,5,563,30.86,3.97,501.39
55,14,19,12,20.48,18.81,54.12,Bunaji,9,323,31.03,3.59,385.67
42,25,33,0,21.61,19.51,55.78,Bunaji,6,653,34.57,3.46,492.79
20,33,28,19,17.91,15.7,85.83,Friesian,1,409,36.4,4.08,497.5
51,11,17,21,22.65,15.36,71.89,White Fulani,4,511,34.77,4.02,398.72
38,20,27,15,16.66,18.02,80.66,Bunaji,7,650,31.76,4.03,438.6
26,15,26,33,13.45,9.39,81.81,Jersey,1,648,29.21,3.46,373.1
49,26,34,0,14.91,17.42,79.33,Bunaji,1,690,33.97,4.29,484.87
37,30,19,14,16.21,13.11,50.35,Bunaji,9,467,28.78,2.82,484.63
53,28,19,0,22.08,19.03,85.94,White Fulani,1,454,40.28,4.73,521.0
31,20,10,39,16.13,11.85,55.32,Friesian,3,399,30.32,3.28,448.53
54,13,38,0,13.57,10.16,83.85,White Fulani,7,737,32.85,4.23,415.66
58,22,16,4,16.04,10.99,62.29,White Fulani,8,488,30.31,4.14,466.94
20,23,18,39,22.65,15.34,69.3,Friesian,2,443,33.06,3.68,437.63
33,29,19,19,12.77,17.32,80.49,Jersey,8,622,31.56,3.52,504.36
59,26,34,0,22.91,13.67,72.68,Friesian,1,305,40.83,4.58,528.71
21,26,31,22,17.96,8.25,78.79,White Fulani,2,451,34.94,3.78,408.0
23,15,24,38,19.05,9.72,72.7,Friesian,4,582,32.14,3.8,385.42
34,21,32,13,20.19,15.43,53.62,Bunaji,5,529,27.58,3.28,416.58
32,19,37,12,13.68,10.93,50.62,Bunaji,6,527,22.15,2.81,375.69
49,17,26,8,23.95,8.78,89.0,Jersey,3,567,40.73,5.09,402.45
59,15,23,3,24.26,9.76,77.45,Jersey,3,784,40.3,5.12,415.36
48,18,28,6,22.42,12.37,52.68,Friesian,5,406,33.18,3.59,443.89
40,29,15,16,16.28,14.81,83.76,Friesian,4,411,37.02,4.07,518.57
54,18,29,0,19.76,14.93,84.94,Friesian,8,262,37.71,4.98,428.37
30,12,14,44,12.64,17.98,87.84,Holstein,6,353,26.43,3.96,396.16
52,27,16,5,18.83,19.96,83.08,White Fulani,7,627,37.27,4.81,494.78
37,13,32,18,15.55,13.35,67.05,White Fulani,1,304,27.28,3.54,379.39
45,34,26,0,15.21,18.07,63.79,Jersey,9,652,32.5,3.82,554.36
20,19,13,48,23.95,12.6,67.75,Bunaji,4,318,35.76,3.66,435.68
36,18,18,28,14.23,12.2,88.0,Bunaji,6,361,30.41,4.49,420.49
54,12,38,0,15.9,14.04,89.69,Bunaji,3,729,32.88,4.25,374.32
41,21,38,0,20.13,17.72,62.11,Bunaji,8,319,35.6,3.5,423.74
43,33,37,0,13.61,15.84,78.67,White Fulani,4,455,32.71,3.89,535.31
59,19,21,1,24.0,9.77,86.69,Holstein,6,516,44.04,5.03,441.34
34,31,18,17,19.21,17.51,51.77,Bunaji,3,683,31.55,3.39,527.7
27,33,17,23,18.66,12.53,84.34,Jersey,3,390,36.58,4.31,474.36
48,23,26,3,21.95,16.95,82.79,Friesian,1,745,38.23,4.41,424.43
23,10,11,56,16.29,18.44,52.52,Friesian,4,297,25.44,3.06,370.77
54,24,24,0,22.26,13.39,51.08,Jersey,6,263,34.09,3.77,492.5
24,24,33,19,22.69,18.36,56.64,Jersey,7,482,30.86,3.27,429.1
51,15,16,18,22.06,8.1,70.19,Jersey,9,265,35.58,4.3,394.0
37,13,14,36,17.65,9.85,88.97,Holstein,8,268,34.05,4.29,404.91
36,11,24,29,20.54,16.68,67.2,Friesian,2,426,30.43,3.87,365.28
20,22,19,39,14.77,11.25,65.87,Holstein,3,297,26.76,3.12,373.56
52,26,33,0,24.1,9.6,80.56,Bunaji,6,781,41.45,4.52,521.56
21,11,31,37,13.2,9.76,64.11,Friesian,1,322,26.95,2.87,361.24
43,11,37,9,14.46,18.38,89.33,Jersey,8,266,30.17,4.32,357.7
39,23,11,27,21.63,13.03,76.35,Holstein,5,747,35.55,4.01,427.71
57,23,13,7,16.08,14.01,78.73,White Fulani,5,382,35.38,4.18,450.48
28,14,35,23,20.51,11.51,85.69,Friesian,3,321,33.73,4.07,382.05
48,13,38,1,23.33,11.8,71.02,Jersey,8,545,36.65,4.45,365.82
53,29,24,0,21.95,8.49,83.87,Jersey,2,431,40.59,4.98,503.32
57,27,38,0,22.3,16.71,80.24,Bunaji,7,781,39.44,4.55,548.57
31,32,38,0,16.88,9.57,53.3,Holstein,6,264,29.08,2.9,483.24
44,30,15,11,17.06,19.52,52.31,Bunaji,6,708,32.21,3.33,485.15
36,15,27,22,18.15,17.95,88.19,White Fulani,3,798,35.17,4.25,426.57
47,34,39,0,16.28,17.17,56.37,White Fulani,3,527,32.07,3.5,535.76
56,21,32,0,24.0,9.36,86.54,Bunaji,9,552,41.31,5.1,475.06
31,21,32,16,12.33,9.97,54.77,Friesian,8,400,25.6,2.87,413.11
40,22,16,22,15.38,12.69,70.8,Friesian,4,765,27.75,3.55,472.74
25,31,24,20,14.1,13.51,80.25,Bunaji,3,795,35.76,3.75,505.48
59,11,36,0,14.94,13.49,85.2,Bunaji,3,474,30.76,4.72,444.07
58,25,29,0,17.76,12.89,56.46,Friesian,7,777,32.73,3.29,466.52
47,18,10,25,22.03,11.54,52.84,Holstein,2,312,32.42,3.46,466.07
52,20,29,0,14.73,14.21,65.12,Bunaji,4,366,29.23,3.6,443.0
34,21,14,31,17.78,10.02,65.9,Jersey,4,671,30.82,3.38,468.08
46,10,39,5,23.06,12.82,58.83,Holstein,2,310,33.83,3.92,359.18
47,16,34,3,22.35,9.6,88.72,Bunaji,6,439,38.07,5.06,420.68
53,13,23,11,13.12,14.15,60.59,Jersey,6,303,25.72,3.46,404.61
37,17,16,30,19.54,15.48,64.14,Jersey,3,536,30.02,3.81,406.59
51,10,14,25,14.05,18.88,54.19,Bunaji,6,369,24.79,3.2,427.88
26,29,11,34,12.2,15.54,67.81,Bunaji,8,607,25.96,3.13,515.02
35,11,33,21,21.37,19.25,83.5,Bunaji,7,265,35.56,4.15,355.76
54,29,30,0,21.7,17.29,53.14,Jersey,7,357,36.8,4.2,540.54
48,28,19,5,19.03,9.1,83.34,White Fulani,4,653,37.53,4.5,518.28
29,28,18,25,15.41,8.24,82.29,Bunaji,3,401,33.24,4.04,490.19
30,22,14,34,12.8,16.64,70.76,Bunaji,4,427,27.68,3.15,447.05
57,16,10,17,19.57,10.49,64.76,Holstein,9,703,32.08,4.12,455.93
44,25,34,0,21.0,18.89,57.95,Bunaji,3,676,36.29,3.95,454.84
57,31,25,0,21.96,9.86,84.09,Holstein,2,541,41.07,5.02,565.94
20,32,19,29,13.47,12.48,85.81,Holstein,6,439,28.27,3.59,517.44
26,17,29,28,14.17,17.29,62.48,White Fulani,4,260,26.71,3.24,419.03
46,16,31,7,19.44,10.14,76.1,Bunaji,7,352,32.7,4.42,413.92
53,10,17,20,23.11,13.33,81.27,White Fulani,5,754,38.52,4.44,430.9
37,18,17,28,12.28,11.52,64.31,Jersey,3,538,28.01,2.97,429.1
58,34,14,0,22.04,18.52,61.94,White Fulani,9,350,40.95,3.65,560.3
37,11,34,18,19.29,19.45,85.45,Friesian,9,658,31.95,4.45,373.96
26,19,31,24,13.66,16.9,89.58,Friesian,9,779,31.11,3.69,433.71
41,19,32,8,17.84,11.12,78.54,Friesian,7,712,33.0,4.0,400.9
55,16,20,9,21.28,15.32,64.22,Holstein,2,562,35.53,4.22,434.27
38,13,15,34,21.36,12.41,78.12,Friesian,1,316,34.83,4.39,407.4
36,24,39,1,16.4,18.73,81.92,White Fulani,2,487,33.94,4.25,438.12
28,30,18,24,12.68,16.05,54.58,Bunaji,5,464,26.44,2.7,505.46
34,14,18,34,23.94,11.48,74.91,Holstein,3,601,35.23,4.15,367.1
51,23,15,11,13.26,10.67,60.23,Holstein,9,463,30.14,3.33,468.23
39,30,27,4,23.27,8.39,64.04,Friesian,1,621,38.11,4.19,481.37
20,19,22,39,17.46,8.76,54.84,Jersey,7,477,31.32,2.79,398.15
44,16,33,7,18.87,8.95,57.46,Jersey,9,637,31.17,3.83,373.82
45,15,30,10,13.56,15.31,59.57,Bunaji,5,607,25.86,3.43,408.68
26,12,36,26,14.4,13.59,61.51,White Fulani,6,690,23.97,3.14,382.12
39,22,27,12,24.9,19.25,80.57,Friesian,2,611,36.01,4.45,433.38
37,29,34,0,12.44,9.38,88.02,White Fulani,3,378,34.69,3.78,485.53
48,12,14,26,16.1,15.49,72.68,Jersey,9,427,29.61,3.93,392.36
29,15,17,39,14.08,19.04,72.86,Jersey,6,270,28.33,3.55,386.91
43,34,20,3,24.31,8.8,88.12,Friesian,2,278,44.76,4.55,532.84
37,23,14,26,24.63,15.2,63.08,Jersey,3,385,37.01,3.92,456.57
46,21,16,17,19.18,19.57,55.21,Jersey,8,423,30.49,3.52,432.86
25,29,13,33,16.47,14.4,80.2,Bunaji,5,507,31.9,4.08,494.4
38,27,39,0,21.24,19.76,82.84,Bunaji,3,658,34.88,4.03,490.46
42,34,27,0,19.82,17.84,72.14,Jersey,9,438,36.42,4.01,497.71
49,25,20,6,13.61,9.6,52.69,Friesian,8,544,28.69,3.22,463.43
45,20,15,20,17.55,14.5,52.57,Friesian,4,522,27.37,3.64,434.49
57,18,26,0,20.09,14.95,71.24,Jersey,5,478,34.15,4.45,408.94
59,33,15,0,24.93,19.99,74.2,Jersey,4,654,43.35,4.31,555.78
29,16,27,28,19.95,17.72,57.05,Holstein,7,497,28.45,3.26,386.75
51,12,24,13,12.21,14.43,51.51,Bunaji,8,537,23.2,3.5,358.29
46,21,24,9,14.03,9.35,62.23,Bunaji,6,572,28.77,3.6,461.79
42,28,11,19,23.28,14.69,70.83,Friesian,2,461,36.66,3.83,506.95
48,12,28,12,13.86,17.71,60.24,White Fulani,8,779,27.8,3.81,412.96
44,12,14,30,12.68,17.07,50.08,White Fulani,6,497,24.82,3.22,397.73
37,33,20,10,24.95,13.13,66.01,Jersey,1,326,40.41,3.97,496.3
59,31,16,0,24.54,19.42,63.01,Jersey,4,266,40.06,4.51,537.98
45,22,32,1,17.16,11.6,57.76,Holstein,8,681,30.21,3.79,447.5
56,30,27,0,21.83,12.03,75.74,Holstein,6,569,40.62,4.57,534.8
44,21,29,6,16.45,13.56,52.71,Friesian,1,574,30.11,3.32,441.44
28,11,30,31,18.75,19.23,60.21,White Fulani,1,412,28.55,2.9,352.3
53,24,12,11,12.35,18.14,58.22,Holstein,1,563,28.25,3.41,465.59
34,29,33,4,22.17,13.56,76.01,White Fulani,6,478,36.92,4.33,511.4
24,21,32,23,13.22,10.22,87.79,Holstein,8,506,27.17,3.74,400.09
56,18,23,3,23.43,9.32,52.9,Bunaji,7,715,34.07,3.73,453.97
50,33,18,0,18.1,12.32,79.58,Jersey,9,474,39.68,4.25,559.86
31,20,15,34,16.68,16.88,61.41,Holstein,6,475,26.58,3.01,471.92
30,27,33,10,20.39,13.59,56.48,Holstein,6,497,30.53,3.3,474.21
49,28,30,0,24.53,19.63,86.91,Friesian,3,521,41.09,4.77,498.98
40,20,19,21,16.33,12.68,67.64,Bunaji,3,785,27.27,3.75,436.51
22,19,28,31,16.13,19.33,57.53,Jersey,8,760,27.03,2.84,450.6
44,17,14,25,23.9,12.56,79.33,Bunaji,6,496,33.64,4.73,452.72
50,22,31,0,16.95,17.51,52.34,Jersey,1,588,31.32,2.84,490.38
32,12,20,36,18.41,19.95,64.14,Bunaji,2,678,28.57,3.56,375.61
21,28,37,14,17.34,11.9,71.86,Bunaji,4,310,32.0,3.17,411.1
25,21,18,36,12.26,15.19,78.11,Friesian,2,284,25.97,3.39,404.83
41,34,33,0,16.36,15.78,68.31,White Fulani,5,745,33.15,3.74,502.51
59,28,37,0,16.51,18.1,58.54,Bunaji,9,788,31.51,3.6,546.46
27,20,11,42,13.92,19.84,88.69,Jersey,9,611,29.68,3.85,428.06
21,17,10,52,17.34,15.86,71.96,Jersey,4,331,25.03,3.59,405.3
24,18,22,36,21.21,9.02,71.72,Friesian,8,286,33.51,3.41,434.68
34,26,12,28,13.55,15.71,50.31,White Fulani,5,629,23.11,2.79,445.01
27,11,32,30,14.28,19.17,65.08,Jersey,5,468,24.19,3.13,329.15
48,18,37,0,13.21,14.44,74.68,Friesian,2,539,29.29,4.03,405.06
41,30,33,0,22.74,13.82,60.52,Jersey,6,638,37.94,4.16,505.98
43,18,32,7,22.78,18.44,69.36,Holstein,8,617,40.23,3.94,394.1
50,27,37,0,16.68,13.21,82.84,Bunaji,2,604,34.96,4.76,535.0
21,14,11,54,21.23,9.82,80.1,White Fulani,3,579,34.09,3.64,407.41
32,34,17,17,17.5,8.13,80.35,Bunaji,7,328,37.66,3.84,474.33
29,32,23,16,18.37,14.65,52.15,Bunaji,7,474,34.06,3.25,451.73
42,23,25,10,14.69,18.56,70.75,Holstein,4,617,29.45,3.21,453.46
36,28,31,5,23.64,13.76,71.57,White Fulani,8,387,35.27,4.36,501.93
27,24,25,24,20.85,13.57,73.8,Bunaji,9,253,34.51,3.35,411.52
45,26,25,4,18.48,13.61,70.67,Friesian,2,743,35.06,4.14,452.42
36,24,13,27,22.06,10.52,84.35,Jersey,8,634,37.8,4.31,455.7
24,25,31,20,12.47,17.13,83.43,Jersey,6,506,30.66,3.34,401.72
31,11,25,33,17.6,16.23,60.98,Friesian,7,467,27.98,3.25,352.59
53,24,15,8,17.83,11.85,85.2,Jersey,8,341,37.49,4.64,487.6
38,15,11,36,17.82,13.57,63.03,Holstein,8,726,31.08,4.02,417.14
37,16,24,23,18.38,19.22,62.48,Friesian,8,637,29.14,3.74,441.91
39,27,14,20,13.96,13.47,81.97,Holstein,1,654,35.26,4.09,528.41
54,31,32,0,18.26,15.1,77.77,White Fulani,5,712,39.73,4.27,551.39
36,11,25,28,19.59,16.71,82.74,Jersey,5,539,31.38,3.79,386.3
51,33,21,0,22.59,16.38,84.06,Holstein,6,729,43.01,4.73,474.57
41,28,14,17,14.98,16.27,71.19,Jersey,4,391,30.64,3.98,495.18
22,18,23,37,18.9,9.68,83.48,White Fulani,6,740,35.07,4.03,390.17
54,18,15,13,19.89,15.98,75.23,Bunaji,8,329,33.82,4.19,429.79
58,27,23,0,14.7,10.58,75.1,Jersey,3,787,33.96,4.23,533.8
39,27,12,22,13.03,16.17,54.52,White Fulani,2,440,26.87,3.05,483.3
45,10,33,12,13.7,12.93,53.8,Friesian,1,642,21.73,3.11,364.46
40,26,25,9,19.59,9.49,71.28,Jersey,6,569,35.84,3.82,449.7
48,30,35,0,12.14,9.08,57.59,Friesian,1,706,27.8,3.16,560.62
56,26,32,0,13.19,16.29,70.98,White Fulani,3,350,31.76,3.81,498.65
26,12,34,28,20.4,11.1,56.86,Friesian,6,385,30.42,3.02,378.41
45,11,38,6,14.09,17.57,82.62,Holstein,3,265,27.8,4.41,371.22
37,16,30,17,20.29,18.94,85.66,Bunaji,8,659,34.19,4.24,383.22
26,11,24,39,16.93,15.01,65.7,Friesian,4,726,28.13,3.14,365.24
58,28,20,0,17.51,11.44,88.85,Holstein,6,728,40.21,4.78,506.84
29,33,17,21,23.12,9.85,81.11,Bunaji,4,454,38.86,4.08,504.22
56,12,37,0,24.26,13.4,63.44,White Fulani,3,617,36.12,4.37,391.52
49,31,26,0,15.57,10.49,69.57,White Fulani,7,295,35.15,3.96,526.97
57,19,32,0,12.9,16.29,52.52,Jersey,1,782,28.23,3.52,458.18
53,10,32,5,22.17,15.85,52.74,Holstein,3,465,32.11,3.86,376.17
45,13,18,24,22.71,11.4,54.46,Bunaji,6,663,31.6,3.64,426.38
36,20,34,10,14.56,14.84,54.09,Jersey,5,457,25.8,3.08,408.05
53,34,23,0,23.84,15.32,58.51,Jersey,8,787,38.55,4.06,580.63
32,33,31,4,13.55,10.94,63.24,White Fulani,5,622,29.79,3.07,479.55
47,30,20,3,24.11,11.11,78.99,Friesian,4,707,41.19,4.67,480.28
23,16,27,34,22.82,9.79,52.02,Bunaji,9,365,30.69,3.0,390.29
51,18,17,14,18.0,9.34,67.57,White Fulani,5,371,33.18,3.74,487.89
24,16,20,40,24.43,12.83,66.66,White Fulani,9,671,31.38,3.34,386.26
54,24,24,0,23.05,16.99,60.44,Friesian,7,663,35.43,3.97,496.55
41,33,39,0,24.0,15.97,79.68,Holstein,4,657,41.33,4.31,479.63
20,27,36,17,24.54,8.56,74.63,Holstein,7,409,36.82,4.08,454.35
47,25,12,16,20.29,11.87,55.76,Bunaji,8,564,33.91,3.64,469.79
38,10,24,28,24.2,19.95,52.06,Friesian,2,582,31.67,3.33,384.56
32,12,38,18,23.16,16.48,53.27,Friesian,2,457,30.99,3.12,344.19
38,16,13,33,22.6,8.83,58.38,Jersey,9,378,32.47,3.5,467.39
30,15,31,24,15.22,16.97,89.23,Friesian,3,441,30.18,4.09,400.6
58,24,31,0,17.42,10.63,71.24,Bunaji,9,556,32.06,4.3,510.67
23,33,20,24,18.3,9.24,65.57,Friesian,2,629,30.59,3.52,503.83
39,13,28,20,24.98,16.65,68.25,Jersey,1,377,39.53,3.84,395.36
42,18,31,9,22.07,12.14,58.63,Holstein,6,413,35.29,3.63,449.25
54,25,17,4,13.98,12.82,51.89,Friesian,9,572,30.61,3.49,463.35
41,21,15,23,12.1,11.75,74.85,Friesian,1,776,26.59,3.35,467.74
58,27,15,0,18.42,17.02,52.93,Bunaji,5,389,33.02,4.0,526.33
46,27,14,13,24.65,11.8,62.65,Jersey,7,341,37.25,4.13,488.4
21,19,27,33,19.15,12.39,64.5,Friesian,3,390,30.83,3.2,378.35
23,19,12,46,14.3,19.25,67.95,Bunaji,3,331,28.43,3.23,448.89
30,15,28,27,23.08,8.89,74.12,Jersey,8,379,33.03,4.01,365.85
41,30,20,9,19.52,11.95,76.78,White Fulani,6,648,36.04,4.37,496.11
46,10,23,21,19.98,18.78,65.23,Jersey,9,431,32.2,4.14,415.98
30,12,38,20,22.74,11.98,77.29,White Fulani,8,689,33.89,3.66,366.79
54,14,35,0,17.75,15.06,87.75,White Fulani,6,401,33.5,4.29,389.32
42,30,11,17,19.13,11.5,58.51,Jersey,1,439,35.03,3.96,499.75
42,19,36,3,23.15,12.32,62.66,Jersey,3,467,32.25,3.59,418.53
56,34,22,0,16.74,16.45,60.64,Bunaji,2,728,31.24,3.63,592.05
51,29,11,9,18.22,17.19,57.81,Jersey,5,426,33.73,3.61,547.02
42,16,36,6,15.49,15.28,88.56,Holstein,6,410,32.57,3.9,406.27
57,26,37,0,21.73,8.51,74.43,Friesian,4,602,38.25,4.72,549.19
35,10,16,39,18.09,15.73,55.63,Jersey,1,529,26.88,3.29,386.6
27,24,38,11,13.28,10.69,67.77,White Fulani,1,446,29.29,3.68,459.34
25,15,32,28,17.72,17.78,80.04,White Fulani,7,279,28.91,3.91,359.91
32,23,13,32,12.18,15.45,77.72,Jersey,3,674,28.63,3.31,451.0
38,25,12,25,12.5,9.0,50.22,Friesian,9,677,26.73,2.95,458.6
54,15,17,14,17.66,12.9,84.26,Friesian,7,534,34.63,4.6,443.91
54,24,34,0,24.42,19.16,61.0,Bunaji,7,585,39.5,4.25,504.06
22,22,13,43,12.43,11.58,72.68,Bunaji,6,796,29.35,3.32,464.87
31,25,30,14,15.42,19.97,60.45,Bunaji,2,524,26.86,3.46,454.42
59,16,10,15,16.45,16.41,56.85,Friesian,9,570,30.07,3.62,452.08
53,26,18,3,18.39,18.92,78.6,White Fulani,6,353,35.08,4.17,472.48
45,24,22,9,13.14,9.76,78.69,Bunaji,6,593,32.92,3.81,468.27
30,28,36,6,17.83,14.09,84.41,Jersey,4,580,34.96,3.99,472.58
57,28,19,0,19.08,8.42,75.53,Bunaji,4,258,37.84,4.13,502.87
43,24,21,12,21.49,15.97,84.56,Jersey,6,619,40.26,4.58,451.98
52,11,30,7,16.76,12.82,50.21,Jersey,3,302,25.82,3.48,361.75
38,14,22,26,16.97,15.04,65.77,White Fulani,9,683,31.39,3.74,397.53
42,26,30,2,13.8,10.87,77.23,Jersey,5,488,32.39,3.95,468.13
46,27,29,0,12.6,10.07,76.83,Bunaji,6,522,30.26,4.03,484.43
32,15,10,43,16.93,19.65,87.04,White Fulani,9,618,33.67,4.24,410.6
39,10,17,34,20.08,19.87,89.35,White Fulani,1,529,35.22,4.26,363.38
21,14,29,36,16.21,11.87,69.48,Friesian,7,560,27.69,3.31,366.21
45,10,11,34,20.29,9.99,71.55,Jersey,1,556,33.55,4.09,393.75
56,15,37,0,14.92,14.55,52.27,Bunaji,5,469,26.18,3.17,422.36
43,29,27,1,14.36,17.02,50.37,Jersey,4,396,26.27,3.21,477.97
56,17,23,4,22.94,9.11,73.39,Bunaji,6,761,34.12,4.52,407.33
20,22,39,19,17.49,12.41,87.35,Holstein,2,407,32.98,3.63,413.1
39,34,29,0,12.13,11.64,75.53,Friesian,1,352,32.14,4.13,519.84
42,29,32,0,18.88,8.51,64.36,White Fulani,3,625,35.14,3.9,515.31
48,33,34,0,16.71,19.91,55.52,Friesian,7,565,31.22,3.4,540.67
23,34,15,28,24.48,14.35,67.27,Holstein,6,415,36.54,3.67,480.59
45,31,39,0,13.4,19.01,82.74,Friesian,5,429,34.68,3.99,541.58
38,16,26,20,19.05,17.79,74.71,Friesian,2,572,34.47,4.08,417.77
34,17,39,10,13.88,18.63,71.32,Holstein,8,706,29.15,3.31,420.37
52,22,20,6,18.48,9.93,82.44,Friesian,4,521,35.05,4.4,487.71
59,10,34,0,12.76,11.47,81.0,Friesian,3,392,28.98,4.37,376.76
52,10,30,8,14.95,10.07,88.9,Holstein,9,547,30.15,4.58,370.94
37,31,28,4,23.62,16.87,55.57,Holstein,8,622,37.35,3.9,509.35
22,30,28,20,17.17,18.52,58.78,White Fulani,5,662,28.72,2.93,473.68
20,12,24,44,20.48,17.95,61.53,Bunaji,8,515,29.21,3.52,380.24
55,32,35,0,13.88,12.61,81.69,Bunaji,9,328,34.86,4.34,580.17
37,32,38,0,18.81,10.58,85.33,Holstein,6,548,38.68,3.83,511.68
24,12,38,26,24.72,10.52,74.88,Bunaji,4,447,35.49,3.94,364.3
33,23,36,8,16.11,16.89,61.08,Jersey,6,705,28.31,3.31,441.76
55,14,26,5,23.84,18.41,55.87,Jersey,2,417,32.51,3.67,398.28
38,22,32,8,19.16,8.43,82.14,Jersey,7,577,34.66,3.78,419.92
30,18,20,32,20.38,17.24,63.29,White Fulani,4,331,33.9,3.37,444.25
48,25,13,14,22.36,8.4,60.95,Bunaji,3,315,37.56,3.72,472.17
37,19,16,28,14.39,15.13,66.95,Friesian,7,361,27.32,3.3,412.0
31,26,25,18,14.63,11.35,82.04,Holstein,3,342,31.22,3.81,476.01
